loc,ts,tempC,humidity,pressure,windGustKmph
Tripura,2018-09-16 09:00:00,32,57,1005,11
Tripura,2018-09-16 12:00:00,33,63,1003,12
Tripura,2018-09-16 15:00:00,31,68,1001,13
Tripura,2018-09-16 18:00:00,30,71,1003,13
Tripura,2018-09-16 21:00:00,28,74,1004,9
Tripura,2018-09-17 00:00:00,27,79,1003,2
Tripura,2018-09-17 03:00:00,27,84,1004,1
Tripura,2018-09-17 06:00:00,30,67,1004,4
Tripura,2018-09-17 09:00:00,34,53,1002,13
Tripura,2018-09-17 12:00:00,34,58,1001,13
Tripura,2018-09-17 15:00:00,33,64,1000,10
Tripura,2018-09-17 18:00:00,31,69,1002,9
Tripura,2018-09-17 21:00:00,29,74,1004,4
Tripura,2018-09-18 00:00:00,28,77,1003,4
Tripura,2018-09-18 03:00:00,28,82,1004,5
Tripura,2018-09-18 06:00:00,29,67,1004,9
Tripura,2018-09-18 09:00:00,34,53,1003,13
Tripura,2018-09-18 12:00:00,35,59,1001,12
Tripura,2018-09-18 15:00:00,33,65,1000,14
Tripura,2018-09-18 18:00:00,30,68,1003,11
Tripura,2018-09-18 21:00:00,29,69,1004,6
Tripura,2018-09-19 00:00:00,29,73,1004,7
Tripura,2018-09-19 03:00:00,28,78,1004,8
Tripura,2018-09-19 06:00:00,30,68,1004,11
Tripura,2018-09-19 09:00:00,33,54,1004,14
Tripura,2018-09-19 12:00:00,35,59,1001,21
Tripura,2018-09-19 15:00:00,33,64,1000,16
Tripura,2018-09-19 18:00:00,31,72,1003,8
Tripura,2018-09-19 21:00:00,29,80,1004,5
Tripura,2018-09-20 00:00:00,27,89,1004,17
Tripura,2018-09-20 03:00:00,26,90,1006,13
Tripura,2018-09-20 06:00:00,28,79,1007,11
Tripura,2018-09-20 09:00:00,30,69,1006,15
Tripura,2018-09-20 12:00:00,31,75,1006,19
Tripura,2018-09-20 15:00:00,30,82,1005,17
Tripura,2018-09-20 18:00:00,28,83,1007,17
Tripura,2018-09-20 21:00:00,27,89,1008,11
Tripura,2018-09-21 00:00:00,25,95,1007,11
Tripura,2018-09-21 03:00:00,25,95,1008,19
Tripura,2018-09-21 06:00:00,28,72,1011,9
Tripura,2018-09-21 09:00:00,32,57,1010,20
Tripura,2018-09-21 12:00:00,31,68,1009,29
Tripura,2018-09-21 15:00:00,29,79,1009,29
Tripura,2018-09-21 18:00:00,27,86,1012,13
Tripura,2018-09-21 21:00:00,26,88,1013,10
Tripura,2018-09-22 00:00:00,25,91,1012,9
Tripura,2018-09-22 03:00:00,25,92,1013,7
Tripura,2018-09-22 06:00:00,28,74,1014,7
Tripura,2018-09-22 09:00:00,31,61,1012,12
Tripura,2018-09-22 12:00:00,31,69,1011,12
Tripura,2018-09-22 15:00:00,29,77,1010,11
Tripura,2018-09-22 18:00:00,28,81,1012,8
Tripura,2018-09-22 21:00:00,27,86,1013,11
Tripura,2018-09-23 00:00:00,26,91,1012,9
Tripura,2018-09-23 03:00:00,26,90,1012,3
Tripura,2018-09-23 06:00:00,29,75,1013,7
Tripura,2018-09-23 09:00:00,32,60,1012,11
Tripura,2018-09-23 12:00:00,32,65,1010,16
Tripura,2018-09-23 15:00:00,30,70,1009,16
Tripura,2018-09-23 18:00:00,28,77,1011,3
Tripura,2018-09-23 21:00:00,28,80,1011,5
Tripura,2018-09-24 00:00:00,27,84,1010,7
Tripura,2018-09-24 03:00:00,26,87,1010,10
Tripura,2018-09-24 06:00:00,29,75,1010,12
Tripura,2018-09-24 09:00:00,31,66,1009,20
Tripura,2018-09-24 12:00:00,31,68,1008,22
Tripura,2018-09-24 15:00:00,30,69,1007,17
Tripura,2018-09-24 18:00:00,28,79,1009,10
Tripura,2018-09-24 21:00:00,26,87,1009,12
Tripura,2018-09-25 00:00:00,26,91,1008,15
Tripura,2018-09-25 03:00:00,25,93,1009,14
Tripura,2018-09-25 06:00:00,28,78,1010,19
Tripura,2018-09-25 09:00:00,29,66,1009,17
Tripura,2018-09-25 12:00:00,30,69,1007,24
Tripura,2018-09-25 15:00:00,30,73,1006,15
Tripura,2018-09-25 18:00:00,26,86,1007,17
Tripura,2018-09-25 21:00:00,25,92,1008,14
Tripura,2018-09-26 00:00:00,25,95,1007,15
Tripura,2018-09-26 03:00:00,25,95,1008,13
Tripura,2018-09-26 06:00:00,27,76,1009,17
Tripura,2018-09-26 09:00:00,31,67,1008,16
Tripura,2018-09-26 12:00:00,31,73,1007,19
Tripura,2018-09-26 15:00:00,29,79,1006,18
Tripura,2018-09-26 18:00:00,27,86,1008,11
Tripura,2018-09-26 21:00:00,26,93,1009,15
Tripura,2018-09-27 00:00:00,25,96,1007,11
Tripura,2018-09-27 03:00:00,26,95,1008,11
Tripura,2018-09-27 06:00:00,28,77,1009,13
Tripura,2018-09-27 09:00:00,31,62,1008,13
Tripura,2018-09-27 12:00:00,31,73,1007,17
Tripura,2018-09-27 15:00:00,30,84,1006,21
Tripura,2018-09-27 18:00:00,28,87,1009,10
Tripura,2018-09-27 21:00:00,27,90,1009,6
Tripura,2018-09-28 00:00:00,26,93,1009,5
Tripura,2018-09-28 03:00:00,26,94,1009,5
Tripura,2018-09-28 06:00:00,27,78,1010,5
Tripura,2018-09-28 09:00:00,32,61,1009,12
Tripura,2018-09-28 12:00:00,32,66,1008,10
Tripura,2018-09-28 15:00:00,31,70,1007,15
Tripura,2018-09-28 18:00:00,28,75,1009,4
Tripura,2018-09-28 21:00:00,27,79,1009,7
Tripura,2018-09-29 00:00:00,27,84,1009,7
Tripura,2018-09-29 03:00:00,26,87,1009,7
Tripura,2018-09-29 06:00:00,29,73,1010,4
Tripura,2018-09-29 09:00:00,33,58,1009,10
Tripura,2018-09-29 12:00:00,32,65,1007,14
Tripura,2018-09-29 15:00:00,30,72,1007,15
Tripura,2018-09-29 18:00:00,28,78,1008,6
Tripura,2018-09-29 21:00:00,28,81,1009,10
Tripura,2018-09-30 00:00:00,27,85,1008,10
Tripura,2018-09-30 03:00:00,26,87,1009,6
Tripura,2018-09-30 06:00:00,29,69,1009,7
Tripura,2018-09-30 09:00:00,32,57,1009,9
Tripura,2018-09-30 12:00:00,31,63,1007,14
Tripura,2018-09-30 15:00:00,31,68,1006,16
Tripura,2018-09-30 18:00:00,28,72,1008,8
Tripura,2018-09-30 21:00:00,27,77,1009,9
Tripura,2018-10-01 00:00:00,26,81,1008,10
Tripura,2018-10-01 03:00:00,25,84,1009,4
Tripura,2018-10-01 06:00:00,29,69,1010,9
Tripura,2018-10-01 09:00:00,32,53,1009,11
Tripura,2018-10-01 12:00:00,32,57,1008,9
Tripura,2018-10-01 15:00:00,31,62,1007,15
Tripura,2018-10-01 18:00:00,28,68,1009,4
Tripura,2018-10-01 21:00:00,27,74,1010,11
Tripura,2018-10-02 00:00:00,26,83,1009,10
Tripura,2018-10-02 03:00:00,25,87,1011,10
Tripura,2018-10-02 06:00:00,28,64,1011,9
Tripura,2018-10-02 09:00:00,32,44,1010,13
Tripura,2018-10-02 12:00:00,31,51,1008,10
Tripura,2018-10-02 15:00:00,30,58,1007,14
Tripura,2018-10-02 18:00:00,28,62,1009,5
Tripura,2018-10-02 21:00:00,26,68,1009,14
Tripura,2018-10-03 00:00:00,25,77,1009,10
Tripura,2018-10-03 03:00:00,24,84,1010,7
Tripura,2018-10-03 06:00:00,28,69,1011,12
Tripura,2018-10-03 09:00:00,32,57,1010,14
Tripura,2018-10-03 12:00:00,31,60,1009,16
Tripura,2018-10-03 15:00:00,30,62,1008,10
Tripura,2018-10-03 18:00:00,29,70,1009,8
Tripura,2018-10-03 21:00:00,26,75,1010,10
Tripura,2018-10-04 00:00:00,25,81,1010,10
Tripura,2018-10-04 03:00:00,24,83,1011,8
Tripura,2018-10-04 06:00:00,28,72,1011,9
Tripura,2018-10-04 09:00:00,33,50,1011,9
Tripura,2018-10-04 12:00:00,32,55,1008,11
Tripura,2018-10-04 15:00:00,30,61,1008,13
Tripura,2018-10-04 18:00:00,28,69,1010,8
Tripura,2018-10-04 21:00:00,26,73,1011,8
Tripura,2018-10-05 00:00:00,25,78,1010,7
Tripura,2018-10-05 03:00:00,24,81,1011,6
Tripura,2018-10-05 06:00:00,27,68,1012,8
Tripura,2018-10-05 09:00:00,32,51,1011,11
Tripura,2018-10-05 12:00:00,32,57,1009,9
Tripura,2018-10-05 15:00:00,29,63,1008,8
Tripura,2018-10-05 18:00:00,27,68,1009,4
Tripura,2018-10-05 21:00:00,26,73,1010,7
Tripura,2018-10-06 00:00:00,25,80,1010,8
Tripura,2018-10-06 03:00:00,24,84,1011,10
Tripura,2018-10-06 06:00:00,27,70,1011,11
Tripura,2018-10-06 09:00:00,32,51,1011,14
Tripura,2018-10-06 12:00:00,31,57,1009,15
Tripura,2018-10-06 15:00:00,30,63,1008,10
Tripura,2018-10-06 18:00:00,27,71,1010,6
Tripura,2018-10-06 21:00:00,26,76,1011,4
Tripura,2018-10-07 00:00:00,25,82,1010,10
Tripura,2018-10-07 03:00:00,24,85,1011,4
Tripura,2018-10-07 06:00:00,28,72,1012,6
Tripura,2018-10-07 09:00:00,32,50,1011,13
Tripura,2018-10-07 12:00:00,31,56,1009,16
Tripura,2018-10-07 15:00:00,30,62,1008,11
Tripura,2018-10-07 18:00:00,27,70,1010,6
Tripura,2018-10-07 21:00:00,25,75,1011,6
Tripura,2018-10-08 00:00:00,24,78,1010,7
Tripura,2018-10-08 03:00:00,23,81,1011,4
Tripura,2018-10-08 06:00:00,27,66,1011,5
Tripura,2018-10-08 09:00:00,32,48,1010,13
Tripura,2018-10-08 12:00:00,31,54,1008,10
Tripura,2018-10-08 15:00:00,30,59,1008,13
Tripura,2018-10-08 18:00:00,27,64,1009,3
Tripura,2018-10-08 21:00:00,25,69,1010,9
Tamil Nadu,2018-09-12 00:00:00,28,81,1009,17
Tamil Nadu,2018-09-12 03:00:00,28,80,1009,21
Tamil Nadu,2018-09-12 06:00:00,28,67,1011,17
Tamil Nadu,2018-09-12 09:00:00,31,60,1011,23
Tamil Nadu,2018-09-12 12:00:00,31,63,1008,28
Tamil Nadu,2018-09-12 15:00:00,31,67,1006,31
Tamil Nadu,2018-09-12 18:00:00,29,75,1007,26
Tamil Nadu,2018-09-12 21:00:00,29,78,1008,20
Tamil Nadu,2018-09-13 00:00:00,28,78,1007,26
Tamil Nadu,2018-09-13 03:00:00,28,76,1008,27
Tamil Nadu,2018-09-13 06:00:00,28,71,1009,27
Tamil Nadu,2018-09-13 09:00:00,30,62,1008,30
Tamil Nadu,2018-09-13 12:00:00,33,65,1007,27
Tamil Nadu,2018-09-13 15:00:00,31,68,1006,34
Tamil Nadu,2018-09-13 18:00:00,29,77,1008,26
Tamil Nadu,2018-09-13 21:00:00,29,79,1008,25
Tamil Nadu,2018-09-14 00:00:00,28,79,1007,22
Tamil Nadu,2018-09-14 03:00:00,28,79,1007,18
Tamil Nadu,2018-09-14 06:00:00,28,74,1009,26
Tamil Nadu,2018-09-14 09:00:00,31,65,1009,27
Tamil Nadu,2018-09-14 12:00:00,33,70,1008,19
Tamil Nadu,2018-09-14 15:00:00,31,74,1007,23
Tamil Nadu,2018-09-14 18:00:00,29,80,1008,25
Tamil Nadu,2018-09-14 21:00:00,29,81,1009,25
Tamil Nadu,2018-09-15 00:00:00,29,74,1008,22
Tamil Nadu,2018-09-15 03:00:00,27,76,1008,21
Tamil Nadu,2018-09-15 06:00:00,27,67,1010,18
Tamil Nadu,2018-09-15 09:00:00,31,58,1009,19
Tamil Nadu,2018-09-15 12:00:00,33,65,1007,22
Tamil Nadu,2018-09-15 15:00:00,31,71,1006,28
Tamil Nadu,2018-09-15 18:00:00,30,73,1007,17
Tamil Nadu,2018-09-15 21:00:00,29,77,1007,22
Tamil Nadu,2018-09-16 00:00:00,28,79,1007,24
Tamil Nadu,2018-09-16 03:00:00,27,81,1008,22
Tamil Nadu,2018-09-16 06:00:00,26,75,1008,29
Tamil Nadu,2018-09-16 09:00:00,29,62,1007,27
Tamil Nadu,2018-09-16 12:00:00,31,66,1006,28
Tamil Nadu,2018-09-16 15:00:00,33,69,1005,20
Tamil Nadu,2018-09-16 18:00:00,30,73,1006,19
Tamil Nadu,2018-09-16 21:00:00,28,79,1007,20
Tamil Nadu,2018-09-17 00:00:00,26,78,1005,25
Tamil Nadu,2018-09-17 03:00:00,27,77,1006,26
Tamil Nadu,2018-09-17 06:00:00,26,77,1008,25
Tamil Nadu,2018-09-17 09:00:00,27,74,1008,25
Tamil Nadu,2018-09-17 12:00:00,27,70,1006,30
Tamil Nadu,2018-09-17 15:00:00,29,66,1005,29
Tamil Nadu,2018-09-17 18:00:00,29,71,1006,7
Tamil Nadu,2018-09-17 21:00:00,28,75,1007,11
Tamil Nadu,2018-09-18 00:00:00,27,78,1006,25
Tamil Nadu,2018-09-18 03:00:00,26,76,1006,23
Tamil Nadu,2018-09-18 06:00:00,27,78,1007,19
Tamil Nadu,2018-09-18 09:00:00,28,75,1007,22
Tamil Nadu,2018-09-18 12:00:00,30,74,1006,28
Tamil Nadu,2018-09-18 15:00:00,28,72,1005,16
Tamil Nadu,2018-09-18 18:00:00,27,74,1006,13
Tamil Nadu,2018-09-18 21:00:00,27,75,1007,10
Tamil Nadu,2018-09-19 00:00:00,28,75,1006,18
Tamil Nadu,2018-09-19 03:00:00,26,76,1006,31
Tamil Nadu,2018-09-19 06:00:00,26,78,1007,25
Tamil Nadu,2018-09-19 09:00:00,27,74,1007,26
Tamil Nadu,2018-09-19 12:00:00,28,72,1006,26
Tamil Nadu,2018-09-19 15:00:00,28,71,1005,26
Tamil Nadu,2018-09-19 18:00:00,28,71,1005,19
Tamil Nadu,2018-09-19 21:00:00,28,69,1005,19
Tamil Nadu,2018-09-20 00:00:00,28,70,1004,21
Tamil Nadu,2018-09-20 03:00:00,27,72,1004,18
Tamil Nadu,2018-09-20 06:00:00,27,69,1005,17
Tamil Nadu,2018-09-20 09:00:00,29,64,1004,20
Tamil Nadu,2018-09-20 12:00:00,30,66,1004,29
Tamil Nadu,2018-09-20 15:00:00,30,68,1003,15
Tamil Nadu,2018-09-20 18:00:00,29,70,1003,18
Tamil Nadu,2018-09-20 21:00:00,28,75,1005,25
Tamil Nadu,2018-09-21 00:00:00,27,78,1003,34
Tamil Nadu,2018-09-21 03:00:00,27,77,1004,30
Tamil Nadu,2018-09-21 06:00:00,28,68,1005,25
Tamil Nadu,2018-09-21 09:00:00,30,60,1005,26
Tamil Nadu,2018-09-21 12:00:00,32,67,1005,23
Tamil Nadu,2018-09-21 15:00:00,29,75,1004,33
Tamil Nadu,2018-09-21 18:00:00,29,77,1006,22
Tamil Nadu,2018-09-21 21:00:00,28,78,1007,19
Tamil Nadu,2018-09-22 00:00:00,27,80,1007,19
Tamil Nadu,2018-09-22 03:00:00,27,78,1008,18
Tamil Nadu,2018-09-22 06:00:00,27,75,1010,16
Tamil Nadu,2018-09-22 09:00:00,31,68,1010,17
Tamil Nadu,2018-09-22 12:00:00,30,73,1008,22
Tamil Nadu,2018-09-22 15:00:00,29,78,1007,23
Tamil Nadu,2018-09-22 18:00:00,28,81,1010,21
Tamil Nadu,2018-09-22 21:00:00,28,85,1011,23
Tamil Nadu,2018-09-23 00:00:00,28,81,1010,24
Tamil Nadu,2018-09-23 03:00:00,28,81,1011,18
Tamil Nadu,2018-09-23 06:00:00,29,75,1012,19
Tamil Nadu,2018-09-23 09:00:00,31,66,1011,16
Tamil Nadu,2018-09-23 12:00:00,30,71,1010,24
Tamil Nadu,2018-09-23 15:00:00,29,76,1009,26
Tamil Nadu,2018-09-23 18:00:00,29,81,1011,24
Tamil Nadu,2018-09-23 21:00:00,28,82,1012,15
Tamil Nadu,2018-09-24 00:00:00,28,82,1011,12
Tamil Nadu,2018-09-24 03:00:00,26,82,1011,8
Tamil Nadu,2018-09-24 06:00:00,28,74,1012,7
Tamil Nadu,2018-09-24 09:00:00,30,64,1011,14
Tamil Nadu,2018-09-24 12:00:00,30,68,1010,22
Tamil Nadu,2018-09-24 15:00:00,30,72,1008,25
Tamil Nadu,2018-09-24 18:00:00,29,76,1011,21
Tamil Nadu,2018-09-24 21:00:00,28,78,1011,17
Tamil Nadu,2018-09-25 00:00:00,28,78,1010,16
Tamil Nadu,2018-09-25 03:00:00,27,80,1010,13
Tamil Nadu,2018-09-25 06:00:00,27,73,1011,12
Tamil Nadu,2018-09-25 09:00:00,30,65,1010,12
Tamil Nadu,2018-09-25 12:00:00,30,68,1008,22
Tamil Nadu,2018-09-25 15:00:00,30,72,1007,26
Tamil Nadu,2018-09-25 18:00:00,29,75,1009,20
Tamil Nadu,2018-09-25 21:00:00,28,77,1010,23
Tamil Nadu,2018-09-26 00:00:00,28,79,1008,17
Tamil Nadu,2018-09-26 03:00:00,27,80,1008,12
Tamil Nadu,2018-09-26 06:00:00,28,72,1009,13
Tamil Nadu,2018-09-26 09:00:00,31,64,1009,15
Tamil Nadu,2018-09-26 12:00:00,30,68,1008,22
Tamil Nadu,2018-09-26 15:00:00,30,72,1007,27
Tamil Nadu,2018-09-26 18:00:00,29,77,1008,21
Tamil Nadu,2018-09-26 21:00:00,28,78,1009,17
Tamil Nadu,2018-09-27 00:00:00,28,78,1008,12
Tamil Nadu,2018-09-27 03:00:00,28,78,1008,9
Tamil Nadu,2018-09-27 06:00:00,28,71,1010,10
Tamil Nadu,2018-09-27 09:00:00,31,62,1009,10
Tamil Nadu,2018-09-27 12:00:00,30,66,1008,21
Tamil Nadu,2018-09-27 15:00:00,30,70,1007,28
Tamil Nadu,2018-09-27 18:00:00,29,74,1009,18
Tamil Nadu,2018-09-27 21:00:00,29,76,1009,10
Tamil Nadu,2018-09-28 00:00:00,29,73,1008,8
Tamil Nadu,2018-09-28 03:00:00,28,73,1008,6
Tamil Nadu,2018-09-28 06:00:00,27,67,1010,6
Tamil Nadu,2018-09-28 09:00:00,30,62,1010,17
Tamil Nadu,2018-09-28 12:00:00,30,65,1008,25
Tamil Nadu,2018-09-28 15:00:00,30,69,1007,25
Tamil Nadu,2018-09-28 18:00:00,29,74,1009,15
Tamil Nadu,2018-09-28 21:00:00,29,73,1010,10
Tamil Nadu,2018-09-29 00:00:00,28,74,1009,8
Tamil Nadu,2018-09-29 03:00:00,27,75,1009,7
Tamil Nadu,2018-09-29 06:00:00,27,70,1010,6
Tamil Nadu,2018-09-29 09:00:00,31,62,1009,17
Tamil Nadu,2018-09-29 12:00:00,30,66,1008,19
Tamil Nadu,2018-09-29 15:00:00,30,69,1007,23
Tamil Nadu,2018-09-29 18:00:00,29,75,1009,17
Tamil Nadu,2018-09-29 21:00:00,29,77,1010,9
Tamil Nadu,2018-09-30 00:00:00,28,75,1009,7
Tamil Nadu,2018-09-30 03:00:00,27,77,1009,7
Tamil Nadu,2018-09-30 06:00:00,28,70,1010,11
Tamil Nadu,2018-09-30 09:00:00,30,63,1009,15
Tamil Nadu,2018-09-30 12:00:00,31,68,1008,24
Tamil Nadu,2018-09-30 15:00:00,30,72,1007,26
Tamil Nadu,2018-09-30 18:00:00,29,76,1008,18
Tamil Nadu,2018-09-30 21:00:00,29,78,1009,13
Tamil Nadu,2018-10-01 00:00:00,29,76,1008,12
Tamil Nadu,2018-10-01 03:00:00,28,76,1009,3
Tamil Nadu,2018-10-01 06:00:00,28,70,1010,7
Tamil Nadu,2018-10-01 09:00:00,30,64,1009,22
Tamil Nadu,2018-10-01 12:00:00,31,67,1008,25
Tamil Nadu,2018-10-01 15:00:00,30,71,1007,27
Tamil Nadu,2018-10-01 18:00:00,29,75,1009,22
Tamil Nadu,2018-10-01 21:00:00,29,79,1010,15
Tamil Nadu,2018-10-02 00:00:00,29,76,1009,9
Tamil Nadu,2018-10-02 03:00:00,27,76,1010,6
Tamil Nadu,2018-10-02 06:00:00,28,71,1010,10
Tamil Nadu,2018-10-02 09:00:00,31,64,1010,16
Tamil Nadu,2018-10-02 12:00:00,31,67,1009,27
Tamil Nadu,2018-10-02 15:00:00,30,70,1009,27
Tamil Nadu,2018-10-02 18:00:00,29,75,1010,20
Tamil Nadu,2018-10-02 21:00:00,29,76,1010,12
Tamil Nadu,2018-10-03 00:00:00,29,76,1009,10
Tamil Nadu,2018-10-03 03:00:00,27,77,1009,4
Tamil Nadu,2018-10-03 06:00:00,27,72,1010,9
Tamil Nadu,2018-10-03 09:00:00,31,66,1010,21
Tamil Nadu,2018-10-03 12:00:00,31,69,1009,30
Tamil Nadu,2018-10-03 15:00:00,30,72,1008,32
Tamil Nadu,2018-10-03 18:00:00,28,75,1010,26
Tamil Nadu,2018-10-03 21:00:00,29,78,1010,12
Tamil Nadu,2018-10-04 00:00:00,29,78,1009,16
Tamil Nadu,2018-10-04 03:00:00,27,78,1009,8
Tamil Nadu,2018-10-04 06:00:00,28,71,1010,17
Tamil Nadu,2018-10-04 09:00:00,28,70,1010,25
Tamil Nadu,2018-10-04 12:00:00,29,72,1009,23
Tamil Nadu,2018-10-04 15:00:00,29,75,1008,24
Tamil Nadu,2018-10-04 18:00:00,29,78,1009,25
Tamil Nadu,2018-10-04 21:00:00,28,79,1009,24
Tamil Nadu,2018-10-05 00:00:00,27,79,1009,22
Tamil Nadu,2018-10-05 03:00:00,27,80,1009,23
Tamil Nadu,2018-10-05 06:00:00,27,78,1011,17
Tamil Nadu,2018-10-05 09:00:00,27,75,1011,20
Tamil Nadu,2018-10-05 12:00:00,29,74,1010,19
Tamil Nadu,2018-10-05 15:00:00,29,73,1009,24
Tamil Nadu,2018-10-05 18:00:00,28,78,1009,15
Tamil Nadu,2018-10-05 21:00:00,27,80,1010,9
Tamil Nadu,2018-10-06 00:00:00,27,79,1009,9
Tamil Nadu,2018-10-06 03:00:00,26,81,1009,13
Tamil Nadu,2018-10-06 06:00:00,28,73,1011,14
Tamil Nadu,2018-10-06 09:00:00,29,68,1010,24
Tamil Nadu,2018-10-06 12:00:00,30,71,1009,28
Tamil Nadu,2018-10-06 15:00:00,29,74,1008,29
Tamil Nadu,2018-10-06 18:00:00,29,76,1010,21
Tamil Nadu,2018-10-06 21:00:00,28,78,1010,15
Tamil Nadu,2018-10-07 00:00:00,27,79,1009,13
Tamil Nadu,2018-10-07 03:00:00,26,79,1009,12
Tamil Nadu,2018-10-07 06:00:00,27,71,1010,13
Tamil Nadu,2018-10-07 09:00:00,29,64,1010,19
Tamil Nadu,2018-10-07 12:00:00,30,67,1008,25
Tamil Nadu,2018-10-07 15:00:00,29,70,1007,27
Tamil Nadu,2018-10-07 18:00:00,29,74,1009,21
Tamil Nadu,2018-10-07 21:00:00,28,76,1010,17
Tamil Nadu,2018-10-08 00:00:00,28,75,1008,20
Tamil Nadu,2018-10-08 03:00:00,28,76,1008,17
Tamil Nadu,2018-10-08 06:00:00,27,73,1009,21
Tamil Nadu,2018-10-08 09:00:00,29,68,1010,21
Tamil Nadu,2018-10-08 12:00:00,30,70,1007,26
Tamil Nadu,2018-10-08 15:00:00,29,72,1007,29
Tamil Nadu,2018-10-08 18:00:00,28,78,1008,23
Tamil Nadu,2018-10-08 21:00:00,28,78,1008,13
Punjab,2018-09-12 00:00:00,27,77,1006,11
Punjab,2018-09-12 03:00:00,25,79,1006,11
Punjab,2018-09-12 06:00:00,26,77,1006,17
Punjab,2018-09-12 09:00:00,29,59,1005,23
Punjab,2018-09-12 12:00:00,32,49,1003,22
Punjab,2018-09-12 15:00:00,33,64,1002,22
Punjab,2018-09-12 18:00:00,29,69,1003,14
Punjab,2018-09-12 21:00:00,27,71,1004,15
Punjab,2018-09-13 00:00:00,26,73,1004,14
Punjab,2018-09-13 03:00:00,25,75,1003,9
Punjab,2018-09-13 06:00:00,26,63,1004,10
Punjab,2018-09-13 09:00:00,29,47,1005,19
Punjab,2018-09-13 12:00:00,33,41,1004,13
Punjab,2018-09-13 15:00:00,34,54,1002,16
Punjab,2018-09-13 18:00:00,29,60,1003,12
Punjab,2018-09-13 21:00:00,28,65,1005,15
Punjab,2018-09-14 00:00:00,26,70,1004,12
Punjab,2018-09-14 03:00:00,25,73,1006,22
Punjab,2018-09-14 06:00:00,25,67,1006,13
Punjab,2018-09-14 09:00:00,29,52,1007,15
Punjab,2018-09-14 12:00:00,32,47,1007,14
Punjab,2018-09-14 15:00:00,33,55,1006,6
Punjab,2018-09-14 18:00:00,29,64,1007,10
Punjab,2018-09-14 21:00:00,28,69,1008,8
Punjab,2018-09-15 00:00:00,26,71,1008,6
Punjab,2018-09-15 03:00:00,24,70,1007,3
Punjab,2018-09-15 06:00:00,26,68,1009,5
Punjab,2018-09-15 09:00:00,30,53,1008,11
Punjab,2018-09-15 12:00:00,32,45,1008,11
Punjab,2018-09-15 15:00:00,32,55,1007,11
Punjab,2018-09-15 18:00:00,28,63,1008,10
Punjab,2018-09-15 21:00:00,27,68,1008,7
Punjab,2018-09-16 00:00:00,25,67,1008,11
Punjab,2018-09-16 03:00:00,24,70,1008,14
Punjab,2018-09-16 06:00:00,24,66,1009,9
Punjab,2018-09-16 09:00:00,29,48,1008,14
Punjab,2018-09-16 12:00:00,32,42,1007,16
Punjab,2018-09-16 15:00:00,32,56,1006,20
Punjab,2018-09-16 18:00:00,28,57,1006,16
Punjab,2018-09-16 21:00:00,27,58,1007,8
Punjab,2018-09-17 00:00:00,25,58,1007,7
Punjab,2018-09-17 03:00:00,24,56,1006,11
Punjab,2018-09-17 06:00:00,25,55,1008,7
Punjab,2018-09-17 09:00:00,30,40,1007,10
Punjab,2018-09-17 12:00:00,33,37,1005,24
Punjab,2018-09-17 15:00:00,32,53,1005,24
Punjab,2018-09-17 18:00:00,28,56,1005,18
Punjab,2018-09-17 21:00:00,25,56,1006,9
Punjab,2018-09-18 00:00:00,26,60,1007,2
Punjab,2018-09-18 03:00:00,23,61,1006,4
Punjab,2018-09-18 06:00:00,24,53,1008,5
Punjab,2018-09-18 09:00:00,30,40,1007,9
Punjab,2018-09-18 12:00:00,33,33,1006,13
Punjab,2018-09-18 15:00:00,34,48,1005,18
Punjab,2018-09-18 18:00:00,28,52,1005,15
Punjab,2018-09-18 21:00:00,25,55,1007,6
Punjab,2018-09-19 00:00:00,25,57,1007,3
Punjab,2018-09-19 03:00:00,24,58,1007,1
Punjab,2018-09-19 06:00:00,24,54,1008,5
Punjab,2018-09-19 09:00:00,30,39,1007,7
Punjab,2018-09-19 12:00:00,34,31,1005,20
Punjab,2018-09-19 15:00:00,34,46,1004,20
Punjab,2018-09-19 18:00:00,29,50,1005,13
Punjab,2018-09-19 21:00:00,26,54,1006,11
Punjab,2018-09-20 00:00:00,26,55,1007,2
Punjab,2018-09-20 03:00:00,23,57,1006,4
Punjab,2018-09-20 06:00:00,25,53,1006,5
Punjab,2018-09-20 09:00:00,31,37,1007,8
Punjab,2018-09-20 12:00:00,34,30,1006,8
Punjab,2018-09-20 15:00:00,34,45,1006,10
Punjab,2018-09-20 18:00:00,30,50,1006,11
Punjab,2018-09-20 21:00:00,28,50,1008,9
Punjab,2018-09-21 00:00:00,26,58,1009,11
Punjab,2018-09-21 03:00:00,26,64,1008,14
Punjab,2018-09-21 06:00:00,25,61,1010,29
Punjab,2018-09-21 09:00:00,30,54,1010,23
Punjab,2018-09-21 12:00:00,33,48,1009,22
Punjab,2018-09-21 15:00:00,32,59,1008,18
Punjab,2018-09-21 18:00:00,29,72,1009,20
Punjab,2018-09-21 21:00:00,27,81,1011,20
Punjab,2018-09-22 00:00:00,25,88,1011,13
Punjab,2018-09-22 03:00:00,24,85,1010,15
Punjab,2018-09-22 06:00:00,24,88,1012,11
Punjab,2018-09-22 09:00:00,25,90,1013,18
Punjab,2018-09-22 12:00:00,23,92,1013,17
Punjab,2018-09-22 15:00:00,23,92,1010,19
Punjab,2018-09-22 18:00:00,21,94,1010,24
Punjab,2018-09-22 21:00:00,21,93,1012,23
