loc,ts,tempC,humidity,pressure,windGustKmph,precipMM,weatherDescValue
Orissa,2018-10-07 00:00:00,26,82,1010,5,0.0,Clear
Orissa,2018-10-07 03:00:00,26,86,1011,8,0.0,Clear
Orissa,2018-10-07 06:00:00,27,67,1012,9,0.0,Sunny
Orissa,2018-10-07 09:00:00,32,45,1011,17,0.0,Sunny
Orissa,2018-10-07 12:00:00,33,38,1008,16,0.0,Sunny
Orissa,2018-10-07 15:00:00,31,57,1008,15,0.0,Sunny
Orissa,2018-10-07 18:00:00,28,73,1009,12,0.0,Clear
Orissa,2018-10-07 21:00:00,26,80,1010,6,0.0,Clear
Orissa,2018-10-08 00:00:00,26,83,1009,5,0.0,Clear
Orissa,2018-10-08 03:00:00,24,83,1010,7,0.0,Clear
Orissa,2018-10-08 06:00:00,27,66,1010,12,0.0,Sunny
Orissa,2018-10-08 09:00:00,32,42,1009,12,0.0,Sunny
Orissa,2018-10-08 12:00:00,34,37,1007,22,0.0,Sunny
Orissa,2018-10-08 15:00:00,30,58,1007,20,0.0,Sunny
Orissa,2018-10-08 18:00:00,27,67,1008,18,0.0,Clear
Orissa,2018-10-08 21:00:00,26,72,1009,10,0.0,Clear
Andhra Pradesh,2018-09-12 00:00:00,28,82,1009,24,0.0,Clear
Andhra Pradesh,2018-09-12 03:00:00,27,81,1009,25,0.0,Clear
Andhra Pradesh,2018-09-12 06:00:00,28,74,1010,21,0.0,Sunny
Andhra Pradesh,2018-09-12 09:00:00,30,67,1009,27,0.0,Sunny
Andhra Pradesh,2018-09-12 12:00:00,31,68,1007,31,1.0,Heavy rain at times
Andhra Pradesh,2018-09-12 15:00:00,30,76,1007,32,0.3,Patchy rain possible
Andhra Pradesh,2018-09-12 18:00:00,29,80,1008,29,0.0,Clear
Andhra Pradesh,2018-09-12 21:00:00,28,81,1008,19,0.0,Clear
Andhra Pradesh,2018-09-13 00:00:00,28,82,1007,17,0.0,Clear
Andhra Pradesh,2018-09-13 03:00:00,27,80,1007,18,0.0,Clear
Andhra Pradesh,2018-09-13 06:00:00,28,72,1008,9,0.0,Sunny
Andhra Pradesh,2018-09-13 09:00:00,31,66,1008,26,0.2,Patchy rain possible
Andhra Pradesh,2018-09-13 12:00:00,32,65,1007,30,0.4,Patchy rain possible
Andhra Pradesh,2018-09-13 15:00:00,30,76,1006,28,0.1,Patchy rain possible
Andhra Pradesh,2018-09-13 18:00:00,29,81,1008,19,0.0,Clear
Andhra Pradesh,2018-09-13 21:00:00,28,81,1008,20,0.0,Clear
Andhra Pradesh,2018-09-14 00:00:00,28,80,1007,14,0.0,Clear
Andhra Pradesh,2018-09-14 03:00:00,28,78,1007,17,0.0,Cloudy
Andhra Pradesh,2018-09-14 06:00:00,28,73,1009,15,0.0,Cloudy
Andhra Pradesh,2018-09-14 09:00:00,30,67,1008,22,0.2,Patchy rain possible
Andhra Pradesh,2018-09-14 12:00:00,31,69,1007,24,0.4,Patchy rain possible
Andhra Pradesh,2018-09-14 15:00:00,30,78,1008,24,0.9,Moderate rain at times
Andhra Pradesh,2018-09-14 18:00:00,29,79,1008,14,0.0,Clear
Andhra Pradesh,2018-09-14 21:00:00,29,80,1009,11,0.0,Clear
Andhra Pradesh,2018-09-15 00:00:00,28,81,1008,13,0.0,Clear
Andhra Pradesh,2018-09-15 03:00:00,27,80,1008,8,0.0,Clear
Andhra Pradesh,2018-09-15 06:00:00,27,71,1010,5,0.0,Sunny
Andhra Pradesh,2018-09-15 09:00:00,31,61,1009,8,0.0,Sunny
Andhra Pradesh,2018-09-15 12:00:00,32,61,1007,20,0.2,Patchy rain possible
Andhra Pradesh,2018-09-15 15:00:00,30,72,1006,16,0.4,Patchy rain possible
Andhra Pradesh,2018-09-15 18:00:00,30,72,1006,14,0.0,Cloudy
Andhra Pradesh,2018-09-15 21:00:00,29,75,1007,7,0.0,Partly cloudy
Andhra Pradesh,2018-09-16 00:00:00,29,75,1006,6,0.0,Partly cloudy
Andhra Pradesh,2018-09-16 03:00:00,28,76,1006,10,0.0,Clear
Andhra Pradesh,2018-09-16 06:00:00,29,70,1007,6,0.0,Partly cloudy
Andhra Pradesh,2018-09-16 09:00:00,31,61,1006,9,0.0,Partly cloudy
Andhra Pradesh,2018-09-16 12:00:00,31,58,1004,19,6.9,Moderate or heavy rain shower
Andhra Pradesh,2018-09-16 15:00:00,30,75,1004,15,1.5,Moderate or heavy rain shower
Andhra Pradesh,2018-09-16 18:00:00,27,79,1006,16,2.0,Moderate or heavy rain shower
Andhra Pradesh,2018-09-16 21:00:00,27,78,1005,13,0.1,Patchy rain possible
Andhra Pradesh,2018-09-17 00:00:00,27,77,1004,12,0.0,Cloudy
Andhra Pradesh,2018-09-17 03:00:00,26,76,1004,11,0.0,Partly cloudy
Andhra Pradesh,2018-09-17 06:00:00,26,70,1005,13,0.0,Partly cloudy
Andhra Pradesh,2018-09-17 09:00:00,29,64,1004,18,0.1,Patchy rain possible
Andhra Pradesh,2018-09-17 12:00:00,30,67,1003,26,0.1,Patchy rain possible
Andhra Pradesh,2018-09-17 15:00:00,28,81,1004,22,1.2,Heavy rain at times
Andhra Pradesh,2018-09-17 18:00:00,27,84,1005,13,0.5,Moderate rain at times
Andhra Pradesh,2018-09-17 21:00:00,27,84,1006,13,0.1,Patchy rain possible
Andhra Pradesh,2018-09-18 00:00:00,26,81,1005,9,0.1,Patchy rain possible
Andhra Pradesh,2018-09-18 03:00:00,25,81,1005,14,0.0,Partly cloudy
Andhra Pradesh,2018-09-18 06:00:00,26,71,1005,10,0.0,Sunny
Andhra Pradesh,2018-09-18 09:00:00,30,64,1005,14,0.0,Sunny
Andhra Pradesh,2018-09-18 12:00:00,31,61,1003,25,0.3,Patchy rain possible
Andhra Pradesh,2018-09-18 15:00:00,30,74,1004,26,2.6,Moderate or heavy rain shower
Andhra Pradesh,2018-09-18 18:00:00,29,80,1006,12,0.0,Overcast
Andhra Pradesh,2018-09-18 21:00:00,27,80,1006,13,0.0,Cloudy
Andhra Pradesh,2018-09-19 00:00:00,28,80,1005,16,0.0,Clear
Andhra Pradesh,2018-09-19 03:00:00,26,78,1005,13,0.0,Clear
Andhra Pradesh,2018-09-19 06:00:00,27,69,1005,11,0.0,Sunny
Andhra Pradesh,2018-09-19 09:00:00,31,61,1004,7,0.0,Sunny
Andhra Pradesh,2018-09-19 12:00:00,33,57,1002,22,0.0,Partly cloudy
Andhra Pradesh,2018-09-19 15:00:00,31,74,1003,21,16.4,Moderate or heavy rain shower
Andhra Pradesh,2018-09-19 18:00:00,28,77,1004,25,3.5,Moderate or heavy rain shower
Andhra Pradesh,2018-09-19 21:00:00,27,77,1003,18,0.0,Cloudy
Andhra Pradesh,2018-09-20 00:00:00,27,78,1001,13,0.0,Partly cloudy
Andhra Pradesh,2018-09-20 03:00:00,27,76,1001,19,1.1,Heavy rain at times
Andhra Pradesh,2018-09-20 06:00:00,27,82,1001,14,4.4,Moderate or heavy rain shower
Andhra Pradesh,2018-09-20 09:00:00,26,87,1000,20,4.9,Moderate or heavy rain shower
Andhra Pradesh,2018-09-20 12:00:00,26,85,999,36,8.2,Moderate or heavy rain shower
Andhra Pradesh,2018-09-20 15:00:00,26,87,997,30,6.9,Moderate or heavy rain shower
Andhra Pradesh,2018-09-20 18:00:00,25,89,999,35,3.9,Moderate or heavy rain shower
Andhra Pradesh,2018-09-20 21:00:00,26,87,999,30,4.8,Moderate or heavy rain shower
Andhra Pradesh,2018-09-21 00:00:00,26,87,997,31,22.0,Moderate or heavy rain shower
Andhra Pradesh,2018-09-21 03:00:00,26,86,999,41,4.0,Moderate or heavy rain shower
Andhra Pradesh,2018-09-21 06:00:00,26,79,1000,47,0.1,Patchy rain possible
Andhra Pradesh,2018-09-21 09:00:00,29,71,1003,59,0.1,Patchy rain possible
Andhra Pradesh,2018-09-21 12:00:00,30,70,1003,58,0.3,Patchy rain possible
Andhra Pradesh,2018-09-21 15:00:00,28,80,1003,50,0.3,Patchy rain possible
Andhra Pradesh,2018-09-21 18:00:00,27,81,1006,36,0.2,Patchy rain possible
Andhra Pradesh,2018-09-21 21:00:00,27,83,1008,30,0.5,Moderate rain at times
Andhra Pradesh,2018-09-22 00:00:00,26,82,1008,28,0.7,Moderate rain at times
Andhra Pradesh,2018-09-22 03:00:00,26,82,1009,24,0.6,Moderate rain at times
Andhra Pradesh,2018-09-22 06:00:00,27,76,1010,16,0.0,Overcast
Andhra Pradesh,2018-09-22 09:00:00,28,71,1011,24,0.5,Moderate rain at times
Andhra Pradesh,2018-09-22 12:00:00,30,72,1010,28,0.2,Patchy rain possible
Andhra Pradesh,2018-09-22 15:00:00,28,80,1010,25,0.1,Patchy rain possible
Andhra Pradesh,2018-09-22 18:00:00,28,85,1012,13,0.0,Clear
Andhra Pradesh,2018-09-22 21:00:00,28,85,1013,7,0.1,Patchy rain possible
Andhra Pradesh,2018-09-23 00:00:00,27,84,1012,7,0.0,Cloudy
Andhra Pradesh,2018-09-23 03:00:00,26,84,1012,3,0.1,Patchy rain possible
Andhra Pradesh,2018-09-23 06:00:00,27,76,1014,2,0.0,Partly cloudy
Andhra Pradesh,2018-09-23 09:00:00,30,69,1013,11,0.2,Patchy rain possible
Andhra Pradesh,2018-09-23 12:00:00,30,71,1011,20,0.1,Patchy rain possible
Andhra Pradesh,2018-09-23 15:00:00,28,79,1011,21,0.0,Sunny
Andhra Pradesh,2018-09-23 18:00:00,28,83,1013,14,0.0,Partly cloudy
Andhra Pradesh,2018-09-23 21:00:00,28,84,1013,10,0.0,Partly cloudy
Andhra Pradesh,2018-09-24 00:00:00,27,85,1011,9,0.0,Partly cloudy
Andhra Pradesh,2018-09-24 03:00:00,26,86,1012,7,0.0,Clear
Andhra Pradesh,2018-09-24 06:00:00,27,77,1012,7,0.0,Sunny
Andhra Pradesh,2018-09-24 09:00:00,30,69,1012,14,0.0,Sunny
Andhra Pradesh,2018-09-24 12:00:00,30,70,1010,23,0.1,Patchy rain possible
Andhra Pradesh,2018-09-24 15:00:00,29,78,1009,25,0.0,Sunny
Andhra Pradesh,2018-09-24 18:00:00,28,79,1010,20,0.0,Clear
Andhra Pradesh,2018-09-24 21:00:00,28,81,1011,17,0.0,Partly cloudy
Andhra Pradesh,2018-09-25 00:00:00,27,83,1010,19,0.0,Cloudy
Andhra Pradesh,2018-09-25 03:00:00,27,84,1010,17,0.0,Clear
Andhra Pradesh,2018-09-25 06:00:00,28,75,1011,11,0.0,Sunny
Andhra Pradesh,2018-09-25 09:00:00,31,68,1010,18,0.0,Sunny
Andhra Pradesh,2018-09-25 12:00:00,31,71,1008,24,1.4,Heavy rain at times
Andhra Pradesh,2018-09-25 15:00:00,29,80,1008,23,2.1,Moderate or heavy rain shower
Andhra Pradesh,2018-09-25 18:00:00,28,82,1009,16,0.0,Cloudy
Andhra Pradesh,2018-09-25 21:00:00,28,82,1010,16,0.2,Patchy rain possible
Andhra Pradesh,2018-09-26 00:00:00,27,82,1008,14,0.0,Overcast
Andhra Pradesh,2018-09-26 03:00:00,27,83,1009,13,0.0,Clear
Andhra Pradesh,2018-09-26 06:00:00,28,74,1010,13,0.0,Sunny
Andhra Pradesh,2018-09-26 09:00:00,30,69,1010,21,0.1,Patchy rain possible
Andhra Pradesh,2018-09-26 12:00:00,31,71,1008,21,0.0,Sunny
Andhra Pradesh,2018-09-26 15:00:00,29,79,1008,22,0.0,Sunny
Andhra Pradesh,2018-09-26 18:00:00,28,82,1009,15,0.0,Clear
Andhra Pradesh,2018-09-26 21:00:00,27,83,1009,11,0.0,Clear
Andhra Pradesh,2018-09-27 00:00:00,26,84,1008,12,0.0,Clear
Andhra Pradesh,2018-09-27 03:00:00,26,84,1009,10,0.0,Cloudy
Andhra Pradesh,2018-09-27 06:00:00,27,74,1010,6,0.0,Partly cloudy
Andhra Pradesh,2018-09-27 09:00:00,31,69,1009,13,0.0,Sunny
Andhra Pradesh,2018-09-27 12:00:00,30,69,1008,22,0.0,Sunny
Andhra Pradesh,2018-09-27 15:00:00,29,76,1008,19,0.0,Sunny
Andhra Pradesh,2018-09-27 18:00:00,29,78,1010,14,0.0,Clear
Andhra Pradesh,2018-09-27 21:00:00,27,79,1010,13,0.0,Clear
Andhra Pradesh,2018-09-28 00:00:00,28,79,1009,11,0.0,Clear
Andhra Pradesh,2018-09-28 03:00:00,27,81,1010,7,0.0,Partly cloudy
Andhra Pradesh,2018-09-28 06:00:00,27,74,1011,4,0.0,Partly cloudy
Andhra Pradesh,2018-09-28 09:00:00,31,65,1011,10,0.0,Sunny
Andhra Pradesh,2018-09-28 12:00:00,31,68,1008,23,0.1,Patchy rain possible
Andhra Pradesh,2018-09-28 15:00:00,29,74,1009,21,0.0,Sunny
Andhra Pradesh,2018-09-28 18:00:00,28,74,1010,9,0.0,Clear
Andhra Pradesh,2018-09-28 21:00:00,28,74,1011,9,0.0,Clear
Andhra Pradesh,2018-09-29 00:00:00,27,77,1010,8,0.0,Clear
Andhra Pradesh,2018-09-29 03:00:00,27,79,1010,5,0.0,Clear
Andhra Pradesh,2018-09-29 06:00:00,28,71,1011,3,0.0,Sunny
Andhra Pradesh,2018-09-29 09:00:00,31,62,1010,11,0.0,Sunny
Andhra Pradesh,2018-09-29 12:00:00,31,63,1009,19,0.0,Sunny
Andhra Pradesh,2018-09-29 15:00:00,29,74,1009,21,0.0,Sunny
Andhra Pradesh,2018-09-29 18:00:00,28,74,1010,7,0.0,Clear
Andhra Pradesh,2018-09-29 21:00:00,29,75,1010,6,0.0,Clear
Andhra Pradesh,2018-09-30 00:00:00,27,77,1009,6,0.0,Clear
Andhra Pradesh,2018-09-30 03:00:00,27,79,1010,6,0.1,Patchy rain possible
Andhra Pradesh,2018-09-30 06:00:00,28,72,1011,5,0.0,Sunny
Andhra Pradesh,2018-09-30 09:00:00,32,61,1010,12,0.0,Sunny
Andhra Pradesh,2018-09-30 12:00:00,32,64,1008,22,0.1,Patchy rain possible
Andhra Pradesh,2018-09-30 15:00:00,29,75,1008,19,0.0,Sunny
Andhra Pradesh,2018-09-30 18:00:00,28,74,1010,5,0.0,Clear
Andhra Pradesh,2018-09-30 21:00:00,28,75,1010,5,0.0,Clear
Andhra Pradesh,2018-10-01 00:00:00,27,76,1010,3,0.1,Patchy rain possible
Andhra Pradesh,2018-10-01 03:00:00,27,78,1010,8,0.0,Clear
Andhra Pradesh,2018-10-01 06:00:00,28,70,1011,8,0.0,Sunny
Andhra Pradesh,2018-10-01 09:00:00,32,62,1010,8,0.0,Sunny
Andhra Pradesh,2018-10-01 12:00:00,31,64,1009,21,0.2,Patchy rain possible
Andhra Pradesh,2018-10-01 15:00:00,29,73,1009,22,0.0,Sunny
Andhra Pradesh,2018-10-01 18:00:00,30,73,1011,5,0.0,Clear
Andhra Pradesh,2018-10-01 21:00:00,28,75,1011,3,0.0,Clear
Andhra Pradesh,2018-10-02 00:00:00,27,78,1011,5,0.0,Clear
Andhra Pradesh,2018-10-02 03:00:00,26,80,1011,7,0.0,Clear
Andhra Pradesh,2018-10-02 06:00:00,28,72,1012,5,0.0,Sunny
Andhra Pradesh,2018-10-02 09:00:00,31,60,1011,5,0.0,Sunny
Andhra Pradesh,2018-10-02 12:00:00,31,62,1010,20,0.2,Patchy rain possible
Andhra Pradesh,2018-10-02 15:00:00,29,73,1010,17,0.0,Sunny
Andhra Pradesh,2018-10-02 18:00:00,29,74,1011,13,0.0,Clear
Andhra Pradesh,2018-10-02 21:00:00,29,76,1012,11,0.0,Clear
Andhra Pradesh,2018-10-03 00:00:00,27,78,1011,10,0.0,Clear
Andhra Pradesh,2018-10-03 03:00:00,26,80,1011,8,0.0,Clear
Andhra Pradesh,2018-10-03 06:00:00,28,71,1012,7,0.0,Sunny
Andhra Pradesh,2018-10-03 09:00:00,31,61,1011,9,0.0,Sunny
Andhra Pradesh,2018-10-03 12:00:00,31,64,1009,23,0.1,Patchy rain possible
Andhra Pradesh,2018-10-03 15:00:00,29,74,1009,21,0.0,Sunny
Andhra Pradesh,2018-10-03 18:00:00,29,74,1011,13,0.0,Clear
Andhra Pradesh,2018-10-03 21:00:00,29,76,1012,7,0.0,Clear
Andhra Pradesh,2018-10-04 00:00:00,27,79,1011,8,0.0,Clear
Andhra Pradesh,2018-10-04 03:00:00,26,81,1011,12,0.0,Clear
Andhra Pradesh,2018-10-04 06:00:00,27,68,1012,12,0.0,Sunny
Andhra Pradesh,2018-10-04 09:00:00,31,57,1011,14,0.0,Sunny
Andhra Pradesh,2018-10-04 12:00:00,31,54,1010,19,0.0,Sunny
Andhra Pradesh,2018-10-04 15:00:00,29,66,1010,18,0.0,Sunny
Andhra Pradesh,2018-10-04 18:00:00,28,67,1011,13,0.0,Clear
Andhra Pradesh,2018-10-04 21:00:00,27,68,1012,4,0.0,Clear
Andhra Pradesh,2018-10-05 00:00:00,26,69,1011,9,0.0,Clear
Andhra Pradesh,2018-10-05 03:00:00,25,71,1011,11,0.0,Clear
Andhra Pradesh,2018-10-05 06:00:00,27,64,1013,13,0.0,Sunny
Andhra Pradesh,2018-10-05 09:00:00,31,56,1012,14,0.0,Sunny
Andhra Pradesh,2018-10-05 12:00:00,31,55,1010,18,0.0,Sunny
Andhra Pradesh,2018-10-05 15:00:00,29,67,1010,20,0.0,Sunny
Andhra Pradesh,2018-10-05 18:00:00,29,68,1011,12,0.0,Clear
Andhra Pradesh,2018-10-05 21:00:00,29,69,1011,7,0.0,Clear
Andhra Pradesh,2018-10-06 00:00:00,26,68,1010,7,0.0,Clear
Andhra Pradesh,2018-10-06 03:00:00,26,69,1011,9,0.0,Clear
Andhra Pradesh,2018-10-06 06:00:00,27,63,1012,9,0.0,Sunny
Andhra Pradesh,2018-10-06 09:00:00,32,54,1012,13,0.0,Sunny
Andhra Pradesh,2018-10-06 12:00:00,32,56,1010,19,0.0,Sunny
Andhra Pradesh,2018-10-06 15:00:00,30,69,1009,19,0.0,Sunny
Andhra Pradesh,2018-10-06 18:00:00,29,72,1011,19,0.0,Clear
Andhra Pradesh,2018-10-06 21:00:00,29,73,1011,9,0.0,Clear
Andhra Pradesh,2018-10-07 00:00:00,27,74,1010,12,0.0,Clear
Andhra Pradesh,2018-10-07 03:00:00,27,76,1011,14,0.0,Clear
Andhra Pradesh,2018-10-07 06:00:00,27,69,1012,16,0.0,Sunny
Andhra Pradesh,2018-10-07 09:00:00,31,61,1010,23,0.0,Sunny
Andhra Pradesh,2018-10-07 12:00:00,32,60,1009,28,0.0,Sunny
Andhra Pradesh,2018-10-07 15:00:00,29,71,1009,27,0.0,Sunny
Andhra Pradesh,2018-10-07 18:00:00,29,72,1010,23,0.0,Clear
Andhra Pradesh,2018-10-07 21:00:00,28,73,1011,10,0.0,Clear
Andhra Pradesh,2018-10-08 00:00:00,27,74,1010,14,0.0,Clear
Andhra Pradesh,2018-10-08 03:00:00,26,75,1010,18,0.0,Clear
Andhra Pradesh,2018-10-08 06:00:00,27,63,1010,19,0.0,Sunny
Andhra Pradesh,2018-10-08 09:00:00,32,53,1009,23,0.0,Sunny
Andhra Pradesh,2018-10-08 12:00:00,32,53,1007,26,0.0,Sunny
Andhra Pradesh,2018-10-08 15:00:00,31,67,1008,32,0.0,Sunny
Andhra Pradesh,2018-10-08 18:00:00,29,68,1009,26,0.0,Clear
Andhra Pradesh,2018-10-08 21:00:00,28,68,1009,21,0.0,Clear
Dadra and Nagar Haveli,2018-09-12 00:00:00,25,87,1012,11,0.0,Clear
Dadra and Nagar Haveli,2018-09-12 03:00:00,24,89,1011,12,0.1,Patchy rain possible
Dadra and Nagar Haveli,2018-09-12 06:00:00,26,85,1012,9,0.0,Cloudy
Dadra and Nagar Haveli,2018-09-12 09:00:00,27,80,1012,19,0.2,Patchy rain possible
Dadra and Nagar Haveli,2018-09-12 12:00:00,28,79,1010,23,0.0,Sunny
Dadra and Nagar Haveli,2018-09-12 15:00:00,28,78,1009,29,0.0,Sunny
Dadra and Nagar Haveli,2018-09-12 18:00:00,26,84,1010,22,0.0,Partly cloudy
Dadra and Nagar Haveli,2018-09-12 21:00:00,25,87,1010,18,0.0,Partly cloudy
Dadra and Nagar Haveli,2018-09-13 00:00:00,24,89,1009,16,0.0,Partly cloudy
Dadra and Nagar Haveli,2018-09-13 03:00:00,24,90,1009,11,0.1,Patchy rain possible
Dadra and Nagar Haveli,2018-09-13 06:00:00,26,86,1010,12,0.1,Patchy rain possible
Dadra and Nagar Haveli,2018-09-13 09:00:00,27,72,1010,16,0.1,Patchy rain possible
Dadra and Nagar Haveli,2018-09-13 12:00:00,28,75,1009,28,0.0,Cloudy
Dadra and Nagar Haveli,2018-09-13 15:00:00,28,78,1008,30,0.0,Cloudy
Dadra and Nagar Haveli,2018-09-13 18:00:00,26,84,1009,24,0.0,Clear
Dadra and Nagar Haveli,2018-09-13 21:00:00,25,88,1010,19,0.0,Partly cloudy
Dadra and Nagar Haveli,2018-09-14 00:00:00,25,89,1008,17,0.0,Partly cloudy
Dadra and Nagar Haveli,2018-09-14 03:00:00,24,89,1008,13,0.2,Patchy rain possible
Dadra and Nagar Haveli,2018-09-14 06:00:00,26,84,1010,12,0.2,Patchy rain possible
Dadra and Nagar Haveli,2018-09-14 09:00:00,27,76,1010,19,0.3,Patchy rain possible
Dadra and Nagar Haveli,2018-09-14 12:00:00,28,78,1009,24,0.1,Patchy rain possible
Dadra and Nagar Haveli,2018-09-14 15:00:00,28,80,1009,28,0.1,Patchy rain possible
Dadra and Nagar Haveli,2018-09-14 18:00:00,26,86,1010,20,0.0,Clear
Dadra and Nagar Haveli,2018-09-14 21:00:00,26,88,1011,12,0.1,Patchy rain possible
Dadra and Nagar Haveli,2018-09-15 00:00:00,25,89,1010,10,0.0,Cloudy
Dadra and Nagar Haveli,2018-09-15 03:00:00,24,89,1011,10,0.0,Clear
Dadra and Nagar Haveli,2018-09-15 06:00:00,25,84,1012,8,0.1,Patchy rain possible
Dadra and Nagar Haveli,2018-09-15 09:00:00,28,71,1012,14,0.2,Patchy rain possible
Dadra and Nagar Haveli,2018-09-15 12:00:00,29,74,1010,20,0.1,Patchy rain possible
Dadra and Nagar Haveli,2018-09-15 15:00:00,29,76,1009,22,0.0,Sunny
Dadra and Nagar Haveli,2018-09-15 18:00:00,27,82,1010,16,0.0,Clear
Dadra and Nagar Haveli,2018-09-15 21:00:00,26,86,1011,10,0.0,Clear
Dadra and Nagar Haveli,2018-09-16 00:00:00,25,88,1010,8,0.0,Clear
Dadra and Nagar Haveli,2018-09-16 03:00:00,25,89,1010,8,0.0,Partly cloudy
Dadra and Nagar Haveli,2018-09-16 06:00:00,26,81,1011,5,0.2,Patchy rain possible
Dadra and Nagar Haveli,2018-09-16 09:00:00,28,67,1010,10,0.1,Patchy rain possible
Dadra and Nagar Haveli,2018-09-16 12:00:00,29,69,1009,20,0.0,Partly cloudy
Dadra and Nagar Haveli,2018-09-16 15:00:00,29,71,1008,22,0.0,Sunny
Dadra and Nagar Haveli,2018-09-16 18:00:00,28,76,1009,15,0.0,Clear
Dadra and Nagar Haveli,2018-09-16 21:00:00,27,82,1009,11,0.0,Clear
Dadra and Nagar Haveli,2018-09-17 00:00:00,25,84,1009,10,0.0,Clear
Dadra and Nagar Haveli,2018-09-17 03:00:00,25,85,1009,8,0.0,Clear
Dadra and Nagar Haveli,2018-09-17 06:00:00,26,79,1010,9,0.0,Partly cloudy
Dadra and Nagar Haveli,2018-09-17 09:00:00,28,68,1009,18,0.0,Cloudy
Dadra and Nagar Haveli,2018-09-17 12:00:00,29,70,1008,21,0.0,Sunny
Dadra and Nagar Haveli,2018-09-17 15:00:00,29,71,1007,24,0.0,Cloudy
Dadra and Nagar Haveli,2018-09-17 18:00:00,27,77,1009,15,0.0,Clear
Dadra and Nagar Haveli,2018-09-17 21:00:00,26,82,1009,11,0.0,Clear
Dadra and Nagar Haveli,2018-09-18 00:00:00,26,85,1009,11,0.0,Clear
Dadra and Nagar Haveli,2018-09-18 03:00:00,24,87,1009,9,0.0,Clear
Dadra and Nagar Haveli,2018-09-18 06:00:00,25,81,1010,6,0.0,Partly cloudy
Dadra and Nagar Haveli,2018-09-18 09:00:00,29,65,1010,10,0.0,Sunny
Dadra and Nagar Haveli,2018-09-18 12:00:00,30,69,1008,21,0.2,Patchy rain possible
Dadra and Nagar Haveli,2018-09-18 15:00:00,29,72,1007,24,0.0,Cloudy
Dadra and Nagar Haveli,2018-09-18 18:00:00,27,78,1009,16,0.0,Clear
Dadra and Nagar Haveli,2018-09-18 21:00:00,26,83,1010,10,0.0,Clear
Dadra and Nagar Haveli,2018-09-19 00:00:00,25,84,1009,10,0.0,Clear
Dadra and Nagar Haveli,2018-09-19 03:00:00,25,86,1010,8,0.0,Clear
Dadra and Nagar Haveli,2018-09-19 06:00:00,26,81,1011,9,0.2,Patchy rain possible
Dadra and Nagar Haveli,2018-09-19 09:00:00,29,66,1010,13,0.0,Sunny
Dadra and Nagar Haveli,2018-09-19 12:00:00,29,70,1008,20,0.0,Sunny
Dadra and Nagar Haveli,2018-09-19 15:00:00,30,74,1007,17,0.0,Sunny
Dadra and Nagar Haveli,2018-09-19 18:00:00,27,81,1008,18,0.0,Clear
Dadra and Nagar Haveli,2018-09-19 21:00:00,27,84,1008,13,0.0,Clear
Dadra and Nagar Haveli,2018-09-20 00:00:00,26,87,1008,10,0.0,Clear
Dadra and Nagar Haveli,2018-09-20 03:00:00,26,88,1007,8,0.0,Clear
Dadra and Nagar Haveli,2018-09-20 06:00:00,27,81,1008,8,0.0,Sunny
Dadra and Nagar Haveli,2018-09-20 09:00:00,29,74,1008,17,0.1,Patchy rain possible
Dadra and Nagar Haveli,2018-09-20 12:00:00,30,73,1006,22,0.0,Sunny
Dadra and Nagar Haveli,2018-09-20 15:00:00,31,72,1005,21,0.0,Sunny
Dadra and Nagar Haveli,2018-09-20 18:00:00,28,80,1006,20,0.0,Clear
Dadra and Nagar Haveli,2018-09-20 21:00:00,27,87,1006,11,0.0,Clear
Dadra and Nagar Haveli,2018-09-21 00:00:00,27,87,1005,6,0.0,Clear
Dadra and Nagar Haveli,2018-09-21 03:00:00,27,88,1005,7,0.0,Clear
Dadra and Nagar Haveli,2018-09-21 06:00:00,26,79,1007,4,0.0,Sunny
Dadra and Nagar Haveli,2018-09-21 09:00:00,30,61,1006,17,0.0,Sunny
Dadra and Nagar Haveli,2018-09-21 12:00:00,32,65,1005,27,0.0,Sunny
Dadra and Nagar Haveli,2018-09-21 15:00:00,31,69,1003,25,0.0,Overcast
Dadra and Nagar Haveli,2018-09-21 18:00:00,28,84,1005,30,0.0,Clear
Dadra and Nagar Haveli,2018-09-21 21:00:00,27,90,1005,17,0.0,Clear
Dadra and Nagar Haveli,2018-09-22 00:00:00,27,89,1005,23,0.0,Clear
Dadra and Nagar Haveli,2018-09-22 03:00:00,27,86,1005,24,0.0,Clear
Dadra and Nagar Haveli,2018-09-22 06:00:00,28,82,1006,21,0.0,Sunny
Dadra and Nagar Haveli,2018-09-22 09:00:00,29,73,1007,28,0.0,Sunny
Dadra and Nagar Haveli,2018-09-22 12:00:00,28,80,1006,30,0.0,Partly cloudy
Dadra and Nagar Haveli,2018-09-22 15:00:00,27,88,1006,34,0.0,Partly cloudy
Dadra and Nagar Haveli,2018-09-22 18:00:00,26,91,1007,35,0.0,Cloudy
Dadra and Nagar Haveli,2018-09-22 21:00:00,26,90,1009,35,0.0,Overcast
Dadra and Nagar Haveli,2018-09-23 00:00:00,25,90,1009,36,0.0,Cloudy
Dadra and Nagar Haveli,2018-09-23 03:00:00,26,91,1009,35,0.0,Cloudy
Dadra and Nagar Haveli,2018-09-23 06:00:00,27,86,1011,32,0.0,Cloudy
Dadra and Nagar Haveli,2018-09-23 09:00:00,30,74,1011,41,0.2,Patchy rain possible
